Boat,Category,Club,Courses_Nat,Division,Name,Num_Courses,Points,Points_Club,Rank,Scratch,Year
C1H,S,Canoe Kayak Pontarlier,"
			2006		"
K1H,V4,C.k. Pont De Roide,"
			3		",niveau,Christophe Billaud,"
			4		","
			581.89		",562,"
			796		","
			394		","
			1971		"
K1H,V5,Ascpa C.k. Strasbourg,"
			3		",niveau,Smail Mouhoub,"
			4		","
			581.99		",561,"
			797		","
			395		","
			1969		"
C1H,J,Chambery Le Bourget Canoe Kayak,"
			3		",niveau,Gustave Gonseth,"
			4		","
			582.64		",615,"
			798		","
			185		","
			2006		"
C1D,J,Pau Canoe-kayak Club Universitaire,"
			3		",niveau,LÉonie Andre-conduret,"
			4		","
			582.75		",657,"
			799		","
			64		","
			2007		"
C1H,J,Canoe Kayak Du Pays De Broceliande,"
			3		",niveau,Noah Hebert,"
			4		","
			584.31		",613,"
			800		","
			186		","
			2007		"
K1H,V3,Club Nautique Pontrieux,"
			3		",niveau,Yoann Le Guyader,"
			4		","
			584.43		",560,"
			801		","
			396		","
			1977		"
K1H,C,Golbey Epinal St Nabord,"
			3		",niveau,Ewen Demet,"
			4		","
			585.36		",619,"
			802		","
			397		","
			2009		"
C1H,J,Eyrieux Canoe Kayak,"
			3		",niveau,Simon Baptiste,"
			4		","
			586.33		",610,"
			803		","
			187		","
			2007		"
K1H,S,Ascpa C.k. Strasbourg,"
			3		",niveau,Victor Henry,"
			4		","
			586.73		",558,"
			804		","
			398		","
			2001		"
C1D,J,Angouleme Canoe Kayak,"
			3		",niveau,Manon Joubert,"
			4		","
			587.39		",650,"
			805		","
			65		","
			2006		"
C2D,C,Red Star Club Champigny,"
			3		",niveau,Adelie Courrech Du Pont,"
			4		","
			588.15		",1060,"
			806		","
			1		","
			2009		"
K1D,M,Golbey Epinal St Nabord,"
			3		",niveau,Emmie Mathis,"
			4		","
			588.72		",506,"
			807		","
			142		","
			2010		"
C1H,J,Association Vezere Canoe Kayak,"
			3		",niveau,Tom Pagnon,"
			4		","
			588.99		",608,"
			808		","
			188		","
			2007		"
C1D,J,Pau Canoe-kayak Club Universitaire,"
			3		",niveau,Avril Saut,"
			4		","
			589.1		",644,"
			809		","
			66		","
			2006		"
C2H,S,C.k.c. Nancy Tomblaine,"
			3		",niveau,Jean Charles Hacquart,"
			4		","
			589.29		",756,"
			810		","
			12		","
			2000		"
C2H,V1,Ancerville-bar Le Duc,"
			3		",niveau,Jean-charles Reby,"
			4		","
			590.6		",734,"
			811		","
			13		","
			1973		"
C1H,S,Club Sportif Beaumontais Canoe Kayak,"
			3		",niveau,Corentin Jan,"
			4		","
			594.03		",545,"
			812		","
			189		","
			2005		"
K1H,C,Sports Nautiques Asfeld,"
			3		",niveau,Anton Boivin,"
			4		","
			594.97		",617,"
			813		","
			399		","
			2008		"
C1D,M,Canoe Kayak Clisson,"
			3		",niveau,Rachel Clavreul-zerbib,"
			4		","
			595		",577,"
			814		","
			67		","
			2010		"
C1D,J,Spcoc La Colle Sur Loup,"
			3		",niveau,Clemence Dordonnat,"
			4		","
			597.18		",631,"
			815		","
			68		","
			2007		"
K1H,C,Eau Vive Embrun,"
			3		",niveau,Lucas Drouault,"
			4		","
			597.34		",616,"
			816		","
			400		","
			2008		"
C1H,J,Canoe Kayak Toulousain,"
			3		",niveau,Antoine Bazalgette Bissonnet,"
			4		","
			597.58		",603,"
			817		","
			190		","
			2007		"
C1H,M,V.p.a. Pont D'arc,"
			3		",niveau,Joel Betti,"
			4		","
			597.88		",540,"
			818		","
			191		","
			2010		"
K1H,J,Club Mjc St Brieuc C.k.,"
			3		",niveau,Luis Riu,"
			4		","
			598.5		",615,"
			819		","
			401		","
			2007		"
C1H,V2,Canoe Club Du Lie,"
			3		",niveau,Cedric Collet,"
			4		","
			599.93		",538,"
			820		","
			192		","
			1982		"
C1D,M,Red Star Club Champigny,"
			3		",niveau,Amal Renoux,"
			4		","
			601.36		",565,"
			821		","
			69		","
			2010		"
K1D,C,Red Star Club Champigny,"
			3		",niveau,Clemence Debayle,"
			4		","
			601.52		",562,"
			822		","
			143		","
			2009		"
K1H,C,Canoe Kayak Montreuil,"
			3		",niveau,Lou Megret,"
			4		","
			601.67		",613,"
			823		","
			402		","
			2008		"
K1D,M,C.k.c. Guingampais,"
			3		",niveau,Lenaig Le Felt,"
			4		","
			602.21		",499,"
			824		","
			144		","
			2010		"
C1H,C,Etoile Amou Canoe Kayak,"
			3		",niveau,Louis Bernard,"
			4		","
			602.29		",596,"
			825		","
			193		","
			2008		"
C1H,S,Pau Canoe-kayak Club Universitaire,"
			3		",niveau,Alexandre Arnaud,"
			4		","
			602.52		",533,"
			826		","
			194		","
			2005		"
K1H,C,Canoe Kayak Club France,"
			3		",niveau,Louis-anis Chalbi-fabre,"
			4		","
			603.12		",612,"
			827		","
			403		","
			2009		"
K1H,S,Muret Olympique C.k.,"
			3		",niveau,Jules Maitre,"
			4		","
			603.76		",551,"
			828		","
			404		","
			2003		"
K1H,J,Hermes Canoe Kayak,"
			3		",niveau,Zadig Antide,"
			4		","
			603.98		",610,"
			829		","
			405		","
			2007		"
C1D,S,Canoe Kayak Clisson,"
			3		",niveau,Zoe Malval,"
			4		","
			604.66		",558,"
			830		","
			70		","
			2005		"
K1H,S,Canoe Kayak Club Senonais,"
			3		",niveau,Theophile Vincent,"
			4		","
			604.78		",549,"
			831		","
			406		","
			2002		"
C1H,C,Orthez Nautique C.k.,"
			3		",niveau,Yoann Duquennoy,"
			4		","
			604.79		",591,"
			832		","
			195		","
			2008		"
K1D,V3,Torcy Canoe Kayak,"
			3		",niveau,Karelle Payen,"
			4		","
			605.52		",495,"
			833		","
			145		","
			1976		"
C1H,J,Canoe Kayak Haute Isere,"
			3		",niveau,Tom Leclercq-chabenat,"
			4		","
			606.14		",588,"
			834		","
			196		","
			2007		"
C1H,C,Cesson Sevigne Canoe Kayak Les Poissons Volants,"
			3		",niveau,Arthur Malard,"
			4		","
			606.64		",586,"
			835		","
			197		","
			2009		"
K1H,C,Canoe Kayak Toulousain,"
			3		",niveau,Tristan Girou,"
			4		","
			607.76		",608,"
			836		","
			407		","
			2008		"
C1H,V2,Canoe Kayak Val De Risle,"
			3		",niveau,Guillaume Doutreix,"
			4		","
			608.05		",523,"
			837		","
			198		","
			1980		"
K1H,C,Angouleme Canoe Kayak,"
			3		",niveau,Mika Morel,"
			4		","
			609.02		",607,"
			838		","
			408		","
			2008		"
C1H,J,Club Canoe Kayak L'islois,"
			3		",niveau,Arthur Dury,"
			4		","
			612.01		",581,"
			839		","
			199		","
			2007		"
K1H,V2,Sports Nautiques Asfeld,"
			3		",niveau,Loic Bourgeois,"
			4		","
			613.2		",546,"
			840		","
			409		","
			1980		"
K1H,J,Canoe Kayak Jarnac Sports,"
			3		",niveau,Lorenzo Sourbe,"
			4		","
			614.63		",604,"
			841		","
			410		","
			2007		"
K1H,S,C.k.c. Guingampais,"
			3		",niveau,Vincent Perrot,"
			4		","
			615.32		",543,"
			842		","
			411		","
			1991		"
C1D,S,Canoe Kayak Clisson,"
			3		",niveau,Myriam Le Joncourt,"
			4		","
			615.68		",552,"
			843		","
			71		","
			1998		"
K1D,S,C.k. Dormans Eaux Libres,"
			3		",niveau,Manon Durand,"
			4		","
			616.9		",492,"
			844		","
			146		","
			1998		"
C1D,S,Club Canoe Kayak Vienne,"
			3		",niveau,Sidonie Duterage,"
			4		","
			616.96		",545,"
			845		","
			72		","
			2005		"
K1H,S,Tardoire Canoe Kayak,"
			3		",niveau,Arthur Huet,"
			4		","
			618.65		",542,"
			846		","
			412		","
			1996		"
C1H,V5,Cognac Canoe Kayak,"
			3		",niveau,Christian Boob,"
			4		","
			619.73		",519,"
			847		","
			200		","
			1967		"
K1H,J,Lannion Canoe Kayak,"
			3		",niveau,Florian Manceau,"
			4		","
			619.91		",601,"
			848		","
			413		","
			2006		"
K1D,M,Golbey Epinal St Nabord,"
			3		",niveau,Sybille Balland,"
			4		","
			620.09		",488,"
			849		","
			147		","
			2010		"
K1H,M,V.p.a. Pont D'arc,"
			3		",niveau,Joel Betti,"
			4		","
			620.46		",540,"
			850		","
			414		","
			2010		"
K1H,M,Chateauneuf Vibrac CanoË Kayak,"
			3		",niveau,Sacha Larenaudie-danton,"
			4		","
			621.86		",539,"
			851		","
			415		","
			2010		"
K1H,S,Canoe-kayak Saujon,"
			3		",niveau,Lucas Belo,"
			4		","
			622.76		",538,"
			852		","
			416		","
			2000		"
K1H,C,Bac Ck Sevres Issy,"
			3		",niveau,Noa Nikiema-schwarz,"
			4		","
			622.92		",597,"
			853		","
			417		","
			2008		"
C2M,S,Club Sportif Beaumontais Canoe Kayak,"
			3		",niveau,Elise Masseline,"
			4		","
			624.47		",880,"
			854		","
			4		","
			2005		"
C1D,S,Club Sportif Beaumontais Canoe Kayak,"
			3		",niveau,Elise Masseline,"
			4		","
			624.57		",539,"
			855		","
			73		","
			2005		"
K1D,J,Val De Reuil Pagaie Passion,"
			3		",niveau,Salome Perepelytsya,"
			4		","
			625.61		",545,"
			856		","
			148		","
			2007		"
C1H,V4,Canoe Kayak Toulousain,"
			3		",niveau,Benoit Pacteau,"
			4		","
			626.38		",516,"
			857		","
			201		","
			1971		"
K1H,C,Lannion Canoe Kayak,"
			3		",niveau,Kennan Pesrin,"
			4		","
			626.72		",596,"
			858		","
			418		","
			2008		"
K1D,C,U.s.c. Nay Canoe Kayak,"
			3		",niveau,Loredy Gaby,"
			4		","
			628.03		",541,"
			859		","
			149		","
			2008		"
C1D,J,C.k.c. Guingampais,"
			3		",niveau,Klara Lubin,"
			4		","
			628.26		",593,"
			860		","
			74		","
			2006		"
K1H,C,Orthez Nautique C.k.,"
			3		",niveau,Lucas Nativite,"
			4		","
			628.68		",594,"
			861		","
			419		","
			2009		"
K1H,S,Club Nautique De La Platiere,"
			3		",niveau,Neo Lemelletier,"
			4		","
			629.56		",533,"
			862		","
			420		","
			2005		"
K1H,V5,Golbey Epinal St Nabord,"
			3		",niveau,Patrick Gass,"
			4		","
			630		",532,"
			863		","
			421		","
			1960		"
K1H,J,Pau Canoe-kayak Club Universitaire,"
			3		",niveau,Arthus Chauvancy,"
			4		","
			631.54		",591,"
			864		","
			422		","
			2007		"
C1D,C,C.k.c. Beaurainvillois,"
			3		",niveau,Lucie Delvalle,"
			4		","
			631.62		",586,"
			865		","
			75		","
			2008		"
K1H,C,Ascpa C.k. Strasbourg,"
			3		",niveau,Hippolyte Golly,"
			4		","
			631.82		",590,"
			866		","
			423		","
			2008		"
C1H,J,Val De L'indre Canoe Kayak,"
			3		",niveau,Gabriel Bonsens,"
			4		","
			633.78		",574,"
			867		","
			202		","
			2007		"
K1D,J,Spcoc La Colle Sur Loup,"
			3		",niveau,Clemence Dordonnat,"
			4		","
			633.97		",538,"
			868		","
			150		","
			2007		"
K1D,C,Eaux Vives Oyonnax C.k.,"
			3		",niveau,Agathe Di Giovanni,"
			4		","
			634.61		",534,"
			869		","
			151		","
			2009		"
K1H,J,Canoe Kayak Club Senonais,"
			3		",niveau,Liam Simon,"
			4		","
			634.91		",589,"
			870		","
			424		","
			2007		"
C1D,S,Canoe Kayak Du Pays De Broceliande,"
			3		",niveau,ChloÉ Jegoux,"
			4		","
			634.98		",520,"
			871		","
			76		","
			2002		"
K1D,J,Canoe Kayak Lagny,"
			3		",niveau,Fany Marck,"
			4		","
			636.71		",531,"
			872		","
			152		","
			2006		"
K1H,J,Club Nautique De La Platiere,"
			3		",niveau,Baptiste Chevilley,"
			4		","
			641.94		",588,"
			873		","
			425		","
			2007		"
C1H,J,Club Sportif Beaumontais Canoe Kayak,"
			3		",niveau,Hugo Mayaud Ingham,"
			4		","
			644.12		",571,"
			874		","
			203		","
			2007		"
K1H,V2,Pagaie Orleans Metropole,"
			3		",niveau,Nicolas Leconte,"
			4		","
			644.68		",527,"
			875		","
			426		","
			1982		"
K1H,V3,Pagaie Orleans Metropole,"
			3		",niveau,Herve Denis,"
			4		","
			647.41		",526,"
			876		","
			427		","
			1978		"
K1H,S,Plein Air Ancenien,"
			3		",niveau,GaÊtan Le Roy,"
			4		","
			648.68		",524,"
			877		","
			428		","
			2003		"
K1H,J,C.k.c. De L'ill Selestat,"
			3		",niveau,Gabriel Haag,"
			4		","
			648.91		",583,"
			878		","
			429		","
			2007		"
K1H,S,Canoe Kayak Club Brionne,"
			3		",niveau,Augustin Braud,"
			4		","
			649.01		",522,"
			879		","
			430		","
			2005		"
K1D,S,Torcy Canoe Kayak,"
			3		",niveau,Solene Cantet,"
			4		","
			649.55		",467,"
			880		","
			153		","
			2005		"
K1H,C,Les Alligators - Landerneau,"
			3		",niveau,Samuel Petibon,"
			4		","
			650.25		",581,"
			881		","
			431		","
			2008		"
C2D,V1,Canoe Kayak Toulousain,"
			3		",niveau,Violaine Truche,"
			4		","
			650.69		",900,"
			882		","
			2		","
			1987		"
C1D,C,U.s.c. Nay Canoe Kayak,"
			3		",niveau,Loredy Gaby,"
			4		","
			651.2		",573,"
			883		","
			77		","
			2008		"
C1H,J,Golbey Epinal St Nabord,"
			3		",niveau,Leo-paul Cassin,"
			4		","
			653.59		",569,"
			884		","
			204		","
			2006		"
C1H,C,Canoe Kayak Toulousain,"
			3		",niveau,Thomas Crampes,"
			4		","
			653.83		",567,"
			885		","
			205		","
			2008		"
K1H,V3,C.k. Dormans Eaux Libres,"
			3		",niveau,Matthieu Walfard,"
			4		","
			654.52		",520,"
			886		","
			432		","
			1979		"
K1H,J,Canoe Kayak Toulousain,"
			3		",niveau,Paul Warnier,"
			4		","
			655.36		",579,"
			887		","
			433		","
			2007		"
C1H,S,Les Castors Rislois Ck Pont-audemer,"
			3		",niveau,Esteban Olivier,"
			4		","
			655.4		",504,"
			888		","
			206		","
			2004		"
C1H,S,Kayak Club De Metz,"
			3		",niveau,Simon Bouchot,"
			4		","
			655.88		",502,"
			889		","
			207		","
			2005		"
K1H,V4,Herouville Caen Canoë Kayak,"
			3		",niveau,Sebastien Delaunay,"
			4		","
			656.06		",518,"
			890		","
			434		","
			1973		"
C1H,J,C.k.c. Beaurainvillois,"
			3		",niveau,Nathan Morris,"
			4		","
			656.12		",559,"
			891		","
			208		","
			2006		"
C1D,C,C.k.c. Beaurainvillois,"
			3		",niveau,Callie Leroy,"
			4		","
			657.2		",567,"
			892		","
			78		","
			2009		"
C1H,J,Ancerville-bar Le Duc,"
			3		",niveau,Jules Dolisy,"
			4		","
			657.81		",557,"
			893		","
			209		","
			2006		"
K1H,V3,Chambery Le Bourget Canoe Kayak,"
			3		",niveau,Felix Balas,"
			4		","
			659.51		",517,"
			894		","
			435		","
			1977		"
K1D,C,Chambery Le Bourget Canoe Kayak,"
			3		",niveau,Aelys Detheve,"
			4		","
			661.23		",524,"
			895		","
			154		","
			2009		"
C1D,C,Ckc Vallee De L'ain,"
			3		",niveau,Gladys Dupuis,"
			4		","
			661.45		",561,"
			896		","
			79		","
			2009		"
C1H,V5,Canoe Kayak Club Senonais,"
			3		",niveau,Philippe Senechal,"
			4		","
			661.87		",494,"
			897		","
			210		","
			1960		"
K1H,S,Kayak Club De Metz,"
			3		",niveau,Antoine Schroetter,"
			4		","
			661.94		",516,"
			898		","
			436		","
			2004		"
K1D,S,Lannion Canoe Kayak,"
			3		",niveau,Alwena Piton,"
			4		","
			662.21		",460,"
			899		","
			155		","
			2005		"
C1H,S,Canoe Kayak Clisson,"
			3		",niveau,Nicolas Rouleaud,"
			4		","
			662.67		",492,"
			900		","
			211		","
			1996		"
K1H,J,C.k.c. De L'ill Selestat,"
			3		",niveau,Teo Muller Heddar,"
			4		","
			662.75		",574,"
			901		","
			437		","
			2006		"
C1H,C,Canoe Kayak Club France,"
			3		",niveau,James Lennon,"
			4		","
			662.93		",550,"
			902		","
			212		","
			2008		"
C1H,S,Val De L'indre Canoe Kayak,"
			3		",niveau,Killian Berlu,"
			4		","
			663.95		",487,"
			903		","
			213		","
			2003		"
K1H,S,Picquigny Vieille Somme,"
			3		",niveau,Etienne Michel,"
			4		","
			664.29		",513,"
			904		","
			438		","
			2005		"
K1D,J,C.k. Audincourtois,"
			3		",niveau,Cathilya Talon,"
			4		","
			666.09		",517,"
			905		","
			156		","
			2007		"
K1H,C,C.k.c. Guingampais,"
			3		",niveau,Enoha Fejean Bideau,"
			4		","
			667.08		",572,"
			906		","
			439		","
			2009		"
K1H,C,Canoe Kayak De Vertou,"
			3		",niveau,Bastian Pichon,"
			4		","
			667.17		",571,"
			907		","
			440		","
			2008		"
C2M,S,Club Sportif Beaumontais Canoe Kayak,"
			3		",niveau,Bertrand Avril,"
			4		","
			667.76		",840,"
			908		","
			5		","
			1992		"
C2H,S,Kayak Club De Metz,"
			3		",niveau,Emilien Kempf,"
			4		","
			667.95		",711,"
			909		","
			14		","
			1992		"
C1H,S,Lanester Canoe Kayak Club,"
			3		",niveau,Thomas Hado,"
			4		","
			668.32		",485,"
			910		","
			214		","
			2002		"
K1D,S,Canoe Kayak Jarnac Sports,"
			3		",niveau,Laurine Meslong,"
			4		","
			671.01		",453,"
			911		","
			157		","
			2002		"
C1H,J,Club Sportif Beaumontais Canoe Kayak,"
			3		",niveau,Enzo Clupty,"
			4		","
			671.19		",542,"
			912		","
			215		","
			2006		"
K1H,S,Picquigny Vieille Somme,"
			3		",niveau,Sebastien Marchandin,"
			4		","
			671.43		",510,"
			913		","
			441		","
			2004		"
K1H,S,Val De L'indre Canoe Kayak,"
			3		",niveau,Benoit Bullot,"
			4		","
			671.46		",509,"
			914		","
			442		","
			2005		"
C1H,V1,Canoe Club Du Lie,"
			3		",niveau,Clement Olivier,"
			4		","
			671.49		",480,"
			915		","
			216		","
			1986		"
C1H,S,C.k.c. De L'ill Selestat,"
			3		",niveau,Jean-baptiste Wolff,"
			4		","
			671.62		",478,"
			916		","
			217		","
			1995		"
K1D,C,Canoe Kayak Jarnac Sports,"
			3		",niveau,Ana Vrignaud,"
			4		","
			672.6		",510,"
			917		","
			158		","
			2009		"
K1D,J,Angouleme Canoe Kayak,"
			3		",niveau,Gabrielle Chenu,"
			4		","
			673.01		",506,"
			918		","
			159		","
			2006		"
C1H,C,Aixe Canoe Kayak,"
			3		",niveau,Leo Alais,"
			4		","
			673.35		",535,"
			919		","
			218		","
			2008		"
C1H,J,Canoe Kayak Club Senonais,"
			3		",niveau,Liam Simon,"
			4		","
			674.24		",533,"
			920		","
			219		","
			2007		"
K1H,V2,Canoe Kayak Val De Risle,"
			3		",niveau,Teddy Poulard,"
			4		","
			674.98		",508,"
			921		","
			443		","
			1980		"
C1H,C,Chambery Le Bourget Canoe Kayak,"
			3		",niveau,YaËl Normand,"
			4		","
			675.13		",530,"
			922		","
			220		","
			2008		"
K1H,V1,C.k.c. De L'ill Selestat,"
			3		",niveau,Nathan Barbier,"
			4		","
			676.38		",507,"
			923		","
			444		","
			1987		"
C1D,C,Kayak Club De Metz,"
			3		",niveau,Maylis Mariel-bruno,"
			4		","
			676.82		",554,"
			924		","
			80		","
			2008		"
K1D,M,Eaux Vives Oyonnax C.k.,"
			3		",niveau,Oriane Christin,"
			4		","
			678.85		",443,"
			925		","
			160		","
			2010		"
K1D,V1,Montpellier Eaux Vives,"
			3		",niveau,Helene Merlet,"
			4		","
			679.19		",439,"
			926		","
			161		","
			1989		"
K1H,C,Club Nautique De La Platiere,"
			3		",niveau,Louison Buy,"
			4		","
			679.21		",566,"
			927		","
			445		","
			2008		"
K1D,M,Club Canoe Kayak L'islois,"
			3		",niveau,Melyne Tappero,"
			4		","
			680.19		",436,"
			928		","
			162		","
			2010		"
K1H,M,Club Canoe Kayak Vienne,"
			3		",niveau,Baptiste Desmerger,"
			4		","
			681.99		",504,"
			929		","
			446		","
			2010		"
C1H,J,Cadpa Huningue,"
			3		",niveau,Benjamin Moggs,"
			4		","
			682.39		",528,"
			930		","
			221		","
			2007		"
K1H,J,Canoe Kayak Club De Mehun,"
			3		",niveau,Timeo Pericard-capri,"
			4		","
			682.54		",563,"
			931		","
			447		","
			2007		"
K1H,C,Angouleme Canoe Kayak,"
			3		",niveau,Valentin Gravereaux,"
			4		","
			682.58		",562,"
			932		","
			448		","
			2009		"
K1H,S,Muret Olympique C.k.,"
			3		",niveau,Maxime Sudrie,"
			4		","
			683.09		",501,"
			933		","
			449		","
			2005		"
K1H,V4,Ck Lyon Oullins La Mulatiere,"
			3		",niveau,Alexei Evlachev,"
			4		","
			684.66		",500,"
			934		","
			450		","
			1971		"
C1H,J,Val De L'indre Canoe Kayak,"
			3		",niveau,Simon Duchesne-redon,"
			4		","
			684.76		",525,"
			935		","
			222		","
			2007		"
C1D,M,Orthez Nautique C.k.,"
			3		",niveau,Roxanne Brotons,"
			4		","
			684.87		",488,"
			936		","
			81		","
			2010		"
K1H,C,Montpellier Eaux Vives,"
			3		",niveau,Yannis Bouchalta,"
			4		","
			685.03		",559,"
			937		","
			451		","
			2008		"
K1H,S,Eaux Vives Oyonnax C.k.,"
			3		",niveau,Kilian Elodie,"
			4		","
			686.22		",498,"
			938		","
			452		","
			2002		"
C1H,S,C.k.c. De L'ill Selestat,"
			3		",niveau,Timothee Foltz,"
			4		","
			686.33		",463,"
			939		","
			223		","
			2002		"
K1H,C,Canoe Kayak Du Pays De Broceliande,"
			3		",niveau,Mael Corvaisier,"
			4		","
			686.5		",557,"
			940		","
			453		","
			2008		"
K1D,C,Spcoc La Colle Sur Loup,"
			3		",niveau,Elise Dordonnat,"
			4		","
			688.32		",492,"
			941		","
			163		","
			2009		"
K1D,V3,Lannion Canoe Kayak,"
			3		",niveau,Frederique Piton,"
			4		","
			688.57		",429,"
			942		","
			164		","
			1979		"
K1H,C,Eaux Vives Oyonnax C.k.,"
			3		",niveau,Ellyot Martins,"
			4		","
			689.08		",555,"
			943		","
			454		","
			2009		"
K1H,C,C.k. St Maurice Gourdans,"
			3		",niveau,Clement Segura,"
			4		","
			689.65		",554,"
			944		","
			455		","
			2008		"
C1H,V3,Canoe Kayak De Quimperle,"
			3		",niveau,Pascal Marrec,"
			4		","
			690.66		",461,"
			945		","
			224		","
			1978		"
C1D,J,Chateauneuf Vibrac CanoË Kayak,"
			3		",niveau,Marion Brouillet,"
			4		","
			691.68		",541,"
			946		","
			82		","
			2007		"
K1H,J,Union Sportive Charitoise,"
			3		",niveau,Arthur Flament,"
			4		","
			692.1		",553,"
			947		","
			456		","
			2007		"
K1H,C,Canoe Kayak Haute Isere,"
			3		",niveau,Elliot Bastard,"
			4		","
			692.87		",552,"
			948		","
			457		","
			2008		"
K1D,C,Grenoble Alpes Canoe Kayak,"
			3		",niveau,Anat Brissaud,"
			4		","
			693.22		",485,"
			949		","
			165		","
			2008		"
K1H,C,C.k. Dormans Eaux Libres,"
			3		",niveau,Benoit Capitaine,"
			4		","
			694.53		",551,"
			950		","
			458		","
			2009		"
K1D,C,Hermes Canoe Kayak,"
			3		",niveau,Kanel Grignon,"
			4		","
			695.26		",482,"
			951		","
			166		","
			2009		"
C1H,C,Canoe Kayak Club Senonais,"
			3		",niveau,Ronan Poret,"
			4		","
			695.36		",518,"
			952		","
			225		","
			2008		"
C1H,S,C.k.c. De L'ill Selestat,"
			3		",niveau,Gael Ettwiller,"
			4		","
			696.55		",456,"
			953		","
			226		","
			2003		"
K1H,S,Chateauneuf Vibrac CanoË Kayak,"
			3		",niveau,Clement Turgis,"
			4		","
			698.05		",490,"
			954		","
			459		","
			2004		"
K1H,J,Les Alligators - Landerneau,"
			3		",niveau,Mathis Colin,"
			4		","
			698.06		",549,"
			955		","
			460		","
			2007		"
K1H,S,Picquigny Vieille Somme,"
			3		",niveau,Matteo Varlet,"
